ResponseID,Career,ProgramDescr,Major,DormFlag,Q1.a,Q1.b,Q1.c,Q1.d,Q1.e,Q1.f,Q1.g,Q2.a,Q2.b,Q2.c,Q2.d,Q2.e,Q2.f,Q2.g,Q2.h,Q2.i,Q3.a,Q3.b,Q3.c,Q3.d,Q3.e,Q3.f,Q3.g,Q3.h,Q4.1.a,Q4.1.b,Q4.1.c,Q4.1.d,Q4.2,Q4.3,Q4.4,Q4.5.a,Q4.5.b,Q4.5.c,Q4.5.d,Q5.1,Q5.2,Q5.3,Q5.4,Q5.5
R_cRR3B0yAj0PNpeB,GSAS,Doctor of Philosophy,Physics,2,6,6,2,2,2,1,1,4,7,7,7,5,6,7,5,2,6,6,5,4,4,6,6,4,4,4,2,3,3,3,2,2,3,3,2,2,5,4,4,1
R_8HYuPZP4loltDFz,GSAS,Doctor of Philosophy,Biological and Biomedical Sci.,2,7,6,5,3,3,1,1,6,6,6,7,7,4,7,5,5,4,6,6,4,3,3,6,6,4,4,2,5,3,4,3,5,5,2,2,2,1,1,2,1
R_dccGmBAFHjpSplr,GSAS,Doctor of Philosophy,Biological and Biomedical Sci.,2,7,5,3,1,3,1,1,5,6,6,6,6,6,6,3,3,4,6,6,7,3,2,5,4,4,3,1,5,3,3,1,4,5,4,3,2,4,4,4,2
R_cMDp6cN67MdBQcR,GSAS,Doctor of Philosophy,English,2,5,5,5,5,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_0B9V8ck6yaFJLlr,GSAS,Doctor of Philosophy,Psychology,2,7,5,5,3,4,1,1,4,4,1,1,6,4,7,2,3,7,6,7,6,6,7,5,5,5,5,4,3,2,2,1,5,5,4,4,2,6,4,4,1
R_0pNWuuaoHJfoVSd,GSAS,Doctor of Philosophy,Biological and Biomedical Sci.,2,4,3,3,1,1,1,1,5,6,6,1,5,5,7,7,3,7,4,7,7,3,7,7,7,4,5,4,3,1,3,1,3,5,1,1,2,4,4,4,2
R_cTreEc3xrbVdvwh,GSAS,Master of Development Practice,Master of Development Practice,2,7,6,5,1,6,1,1,6,3,5,7,5,3,7,6,6,7,2,7,7,6,7,6,6,4,4,4,4,3,3,3,5,5,5,3,2,4,5,4,2
R_8qzGOuPfv3zQIdf,GSAS,Doctor of Philosophy,Biological and Biomedical Sci.,2,7,7,7,3,7,1,1,7,7,7,7,7,7,7,7,4,7,6,7,6,5,7,7,7,4,3,5,5,3,3,4,5,5,3,3,2,7,7,4,2
R_7ZFo777aZ14SwcZ,GSAS,Doctor of Philosophy,Biological and Biomedical Sci.,2,5,2,3,6,1,1,1,4,6,3,2,5,5,4,4,3,3,1,6,6,2,5,4,5,1,1,1,2,1,1,1,5,5,3,5,2,4,5,4,2
R_2q3KNduMJMDcP99,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,7,7,5,5,6,5,5,5,6,5,4,5,6,6,7,6,4,5,5,5,4,3,5,4,4,4,3,4,4,3,3,3,2,5,5,2,5,7,4,1
R_4OUG6ZrCqRVmGEZ,PUBH,Master of Public Health,Epidemiology,2,7,3,3,5,6,3,3,4,5,4,5,6,5,3,5,3,6,6,7,6,4,4,5,5,3,3,5,5,3,3,2,2,4,4,2,2,3,4,1,2
R_0oIKac7hjTGNHlr,MED,Doctor of Medicine,Doctor of Medicine,2,7,5,6,3,6,3,4,7,6,6,6,6,5,7,3,6,4,4,6,4,4,4,4,4,4,4,2,3,2,2,2,5,5,5,3,2,4,4,4,
R_4Ho8whG6pGcHiHX,MED,Doctor of Medicine,Doctor of Medicine,2,7,7,1,2,3,3,1,5,5,5,5,5,3,5,5,5,6,4,7,3,7,4,5,5,4,4,4,4,4,4,3,5,5,2,2,2,4,4,4,1
R_0fkBC9R4QD5Qlhj,MED,Doctor of Medicine,Doctor of Medicine,2,5,4,6,6,4,1,1,6,5,6,2,6,5,7,5,6,6,4,6,4,6,4,4,7,4,4,2,3,3,3,3,4,4,1,1,2,6,5,4,2
R_9BMyZIgSr959p9r,MED,Doctor of Medicine,Doctor of Medicine,2,6,4,5,5,5,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_1S31XgXDKsVd4rj,MED,Doctor of Medicine,Doctor of Medicine,2,5,3,6,5,2,4,4,4,4,4,5,4,4,4,3,3,4,5,7,5,4,5,5,7,4,4,4,2,3,4,3,5,5,5,5,2,6,6,4,2
R_3ate5lqtuIuag05,MED,Doctor of Medicine,Doctor of Medicine,2,7,5,5,3,2,1,1,7,6,5,5,7,2,7,5,6,7,7,7,7,5,5,6,7,2,4,1,5,3,3,5,5,5,1,2,2,5,5,1,1
R_38AlAr7dWweF8vr,MED,Doctor of Medicine,Doctor of Medicine,2,6,3,6,7,2,1,1,6,6,6,3,6,4,6,5,5,4,6,6,6,3,3,4,6,3,3,2,4,3,4,2,5,5,3,3,2,4,6,4,1
R_2fboXAM5Qm6dd1n,MED,Doctor of Medicine,Doctor of Medicine,2,5,3,3,5,6,2,1,7,7,6,6,6,5,6,6,5,6,5,7,7,6,7,5,5,4,4,2,3,2,3,3,5,4,1,1,2,7,4,4,2
R_21BSkeVI9oC15LZ,MED,Doctor of Medicine,Doctor of Medicine,2,4,3,1,5,1,2,1,1,2,2,2,2,3,5,5,5,6,6,6,6,7,6,6,6,4,5,4,4,3,3,4,3,3,3,3,2,7,6,3,1
R_9FfQL5NmERcbH3D,MED,Doctor of Medicine,Doctor of Medicine,2,6,5,3,3,2,4,1,6,6,6,7,6,3,5,4,5,6,4,7,4,5,5,6,6,4,5,3,4,3,2,2,5,5,3,3,2,4,5,6,2
R_9mhaqlmTADd2pzn,MED,Doctor of Medicine,Doctor of Medicine,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,5,2,5,4,1,2
R_9RXX8LVeYfAgSrj,MED,Doctor of Medicine,Doctor of Medicine,2,6,3,6,2,2,2,1,6,5,5,5,6,7,7,7,6,6,4,7,6,6,6,4,5,2,2,1,4,2,1,2,5,5,2,4,2,5,6,4,2
R_9Ky3CjMhtTJvxcN,PUBH,Master of Public Health,Global Health,2,6,5,4,3,2,2,2,4,6,4,6,4,5,7,4,5,6,5,7,5,6,5,5,6,4,4,4,3,2,3,3,5,4,2,2,2,3,2,4,2
R_39Kcua96PUEDxbv,PUBH,Master of Public Health,Epidemiology,2,5,4,5,7,4,1,1,6,3,3,7,6,6,7,7,5,6,2,7,6,6,7,4,6,2,4,5,3,3,3,3,5,5,5,4,2,5,5,4,1
R_3XdVXv9Dg8O9vHn,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,7,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_2ZUDgfxWNZjIaV6,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,5,3,4,1,2,2,1,5,4,4,5,5,3,5,4,4,7,5,6,5,4,3,6,6,3,3,4,4,3,3,4,5,5,2,1,2,6,6,4,1
R_a2FKkqYtNtPv77L,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,5,6,3,6,5,5,1,7,7,6,7,7,7,7,7,7,7,7,6,5,6,5,5,6,4,4,2,3,3,3,4,4,4,2,2,2,4,3,4,3
R_9ZBK89aX9o5cTw9,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,3,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,
R_aah9UTLHtCFngKp,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,5,3,5,7,2,5,1,5,6,6,6,5,4,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,
R_cGSkVniU3cvogM5,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,5,1,1,5,2,1,1,3,4,3,6,2,1,5,2,2,4,6,6,4,3,4,4,5,3,2,4,4,3,2,5,1,1,1,1,2,3,3,3,2
R_1fkOhUGSh8GH4yc,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,5,7,6,6,3,3,3,5,6,5,6,6,4,5,6,2,4,5,6,5,3,4,3,4,4,4,2,3,4,3,5,4,5,4,2,2,3,7,1,1
R_29ySKidVgIGf1tz,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,3,7,1,6,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_cYevZnPLBysJWeN,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,3,3,3,3,3,3,3,3,3,3,4,3,4,3,4,5,3,4,5,4,3,3,4,4,4,4,4,4,3,3,3,4,5,4,4,1,5,5,1,2
R_3lTQPeZ1FwP85r7,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,1,7,3,5,2,1,1,3,4,2,2,3,1,5,5,2,5,1,7,7,4,3,5,6,2,3,1,4,4,3,3,4,3,1,1,2,4,5,4,1
R_6yDnxC2tow11vq5,UOXF,Associate of Arts,Arts & Sciences,1,7,6,5,7,5,6,1,7,7,7,7,7,5,7,7,7,6,7,7,7,7,4,5,7,5,5,5,5,5,5,5,5,5,3,3,2,6,6,4,2
R_8kyoPZAXTaxYXxX,GSAS,Doctor of Philosophy,Art History,2,6,7,5,3,6,1,1,5,6,5,7,6,5,6,6,4,3,4,5,4,4,1,4,4,1,1,1,2,1,1,1,5,5,4,2,2,4,5,4,2
R_4OfClDqEV2Jx95P,GSAS,Doctor of Philosophy,Computer Science & Informatics,2,7,5,5,4,3,1,1,7,6,6,4,7,5,6,6,2,6,4,6,6,5,6,6,7,2,3,5,3,3,4,2,4,4,1,1,1,4,4,2,1
R_82K3TTwXRTY6seh,GSAS,Doctor of Philosophy,Religion,2,6,5,4,6,3,1,1,6,7,5,7,7,7,6,5,5,4,5,6,4,4,5,4,5,3,3,1,2,1,1,1,5,5,5,3,1,4,4,4,1
R_39o14dQpGof8gGV,GSAS,Doctor of Philosophy,Chemistry,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,1,5,5,1,1
R_3rUZEN0m0n9avPv,GSAS,Doctor of Philosophy,Sociology,2,4,3,7,5,4,1,1,5,2,2,2,5,2,7,5,3,4,5,5,4,5,3,6,6,2,2,1,3,3,3,4,4,4,1,1,2,5,5,4,2
R_eY5XaGrWICoHgYB,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,2,3,4,2,5,3,4,,,,,,,,,,,,,,,,,7,,,3,5,1,1,1,2,3,2,2,2,5,7,4,2
R_5nkOeXdTwphxWBf,UOXF,Associate of Arts,Arts & Sciences,1,5,3,3,7,3,3,3,7,7,6,6,6,4,6,7,7,7,7,7,7,7,7,7,7,4,3,3,5,4,3,5,5,5,5,1,1,4,5,1,2
R_3HKawZhb24JKbWZ,UCOL,Liberal Arts & Sciences,Computer Science,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,2,1,1,1,1
R_2h4rc3WccpyzoNL,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,5,5,5,5,4,5,5,4,5,5,4,5,5,5,4,5,5,4,5,5,6,5,5,6,4,4,3,3,4,4,3,4,4,4,4,2,5,4,4,1
R_0HSqGmLXyBRoUv3,UOXF,Associate of Arts,Arts & Sciences,1,6,5,3,7,5,5,3,5,5,5,6,6,5,6,6,6,7,5,5,5,4,4,4,4,3,2,1,2,2,2,2,3,4,3,3,2,7,5,1,2
R_ea37SVghoSDzfx3,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,5,7,7,7,5,5,7,5,5,5,5,5,5,5,5,5,4,4,2,1,1,4,1
R_001w40QIFxnH1xr,GSAS,Master of Development Practice,Master of Development Practice,2,3,4,3,1,3,1,1,4,4,4,5,4,5,7,5,4,4,3,4,4,4,4,4,4,5,5,1,3,4,3,4,4,4,4,1,2,5,7,4,2
R_22XXbrDUAYuSm5n,GSAS,Doctor of Philosophy,Psychology,2,3,3,4,1,2,1,1,3,1,2,1,2,2,4,4,1,6,6,7,6,5,7,6,6,2,2,1,5,2,2,2,3,1,1,1,2,6,6,4,1
R_07hjMdfjIQqSKI5,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,5,6,4,5,3,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,3,4,4,3,4,3,3,4,4,4,4,1,5,5,1,2
R_bsFC9J3BNR7stlr,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,6,5,5,6,5,3,1,5,6,6,5,7,7,7,6,6,5,6,6,6,6,6,6,6,3,3,2,3,3,3,3,3,3,2,2,1,4,5,4,2
R_07by6gzQCag4KqN,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,6,6,7,7,6,2,1,6,4,4,4,4,7,2,4,3,6,6,5,6,4,4,4,6,2,4,4,3,1,3,1,2,3,1,3,2,4,5,4,2
R_9AoumSA6KoaAAIt,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,7,6,6,6,5,7,2,7,7,7,7,7,4,7,6,6,6,7,5,7,3,7,4,7,4,4,4,4,4,4,4,5,5,2,3,2,1,1,1,1
R_8rm89ndyJcbrFNX,UOXF,Associate of Arts,Arts & Sciences,1,5,3,5,5,2,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_9yNkKv3U7l6wI0B,UCOL,Liberal Arts & Sciences,Neuroscience & Behav Biology,1,5,4,3,6,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_6zn2Uqd3X9oiY9D,GNUR,Master of Science in Nursing,Family Nurse Practitioner,2,5,5,5,2,2,2,2,4,2,2,2,3,2,5,2,2,4,5,6,5,5,2,5,5,2,2,2,2,2,2,4,2,2,2,2,2,4,4,4,2
R_3xVqcJNBpGHsl6Z,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,6,6,6,6,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_7UktKO9dMaRzEGh,GSAS,Doctor of Philosophy,Business,2,4,2,1,4,1,1,1,1,2,2,4,2,3,2,2,2,6,6,7,6,4,2,5,5,2,3,3,4,3,2,4,3,3,3,3,1,4,5,1,1
R_0pmy5upIFPKTlJj,UOXF,Associate of Arts,Arts & Sciences,1,6,6,5,7,4,5,6,6,6,4,5,6,6,7,5,5,5,6,5,5,6,6,6,5,2,4,4,3,3,4,3,4,4,2,2,2,4,4,1,1
R_eFqIUKKnZ8zEQo5,PUBH,Master of Public Health,Environmental Health,2,3,5,5,,3,4,4,3,5,5,4,5,5,5,5,5,5,5,6,5,5,6,5,5,4,4,4,4,3,3,4,3,4,3,3,1,4,7,1,2
R_cCSLfyI7pDRYlE1,PUBH,Master of Public Health,Global Environmental Health,2,5,3,4,2,4,3,5,5,3,4,3,4,5,4,4,5,4,3,5,5,4,4,5,4,3,4,4,4,3,2,3,3,4,3,4,2,6,1,2,1
R_4GTjBCwBzWglifj,PUBH,Master of Public Health,Epidemiology,2,7,5,5,7,5,3,1,6,7,7,5,6,4,6,5,5,5,5,3,4,2,4,5,6,4,4,4,2,3,2,4,5,2,4,1,1,1,4,1,2
R_3GqvLmZqmEaNmR1,PUBH,Master of Public Health,Global Health,2,7,3,5,3,5,3,3,4,5,4,4,6,6,6,3,3,4,7,6,4,4,6,4,2,2,2,4,3,4,3,5,3,4,4,2,1,5,2,3,2
R_3NSP8996u5Rnw5D,PUBH,Master of Public Health,Epidemiology,2,7,2,1,4,6,1,3,7,7,7,7,7,7,7,7,4,6,6,7,3,2,5,3,6,3,2,2,2,2,3,4,2,4,3,4,1,1,4,1,2
R_2lSZKyEET3pgdb7,GSAS,Master of Development Practice,Master of Development Practice,2,4,7,5,5,6,3,5,6,4,4,5,6,4,7,5,5,5,6,6,6,5,6,6,5,5,5,4,3,4,4,3,4,5,4,3,2,2,,1,2
R_9YVECuGu1gk7OWV,GSAS,Doctor of Philosophy,Philosophy,2,6,6,5,5,5,2,2,5,5,4,5,5,4,5,5,5,4,4,5,5,5,5,5,4,4,4,2,4,2,2,2,4,4,3,3,2,7,7,1,2
R_eQm57VaVQhLGaOh,GSAS,Doctor of Philosophy,Psychology,2,7,7,7,6,5,1,1,5,7,7,4,7,7,7,6,6,7,6,5,4,5,5,5,6,4,5,5,3,2,4,3,5,5,3,1,2,3,3,4,2
R_cubXzXASeFiAwyB,GSAS,Doctor of Philosophy,Psychology,2,5,2,5,6,1,1,1,5,5,3,3,3,2,6,3,3,6,6,5,5,4,6,5,5,4,4,1,2,1,1,1,4,5,1,1,1,4,7,3,1
R_3s7G90KgGHZLe52,GSAS,Doctor of Philosophy,Chemistry,2,5,2,6,7,1,1,1,4,5,3,6,5,2,4,1,2,5,3,4,5,5,6,6,6,4,4,1,3,1,1,1,5,5,5,3,2,4,5,4,1
R_a4bycdqYioTejat,GSAS,Master of Development Practice,Master of Development Practice,2,6,6,6,2,6,6,7,6,7,7,7,7,7,7,7,7,6,6,5,5,5,4,5,6,5,5,4,4,5,5,3,5,5,5,2,2,6,5,4,2
R_aW6XlzmghTJ2vvT,GSAS,Doctor of Philosophy,Philosophy,2,5,4,5,6,4,1,1,6,4,5,3,5,4,5,6,4,5,6,5,4,4,6,5,5,3,3,2,3,3,3,4,3,3,2,2,2,4,6,4,2
R_b2ZbbtLtGlIsm7b,GSAS,Doctor of Philosophy,Computer Science & Informatics,2,7,7,5,7,7,1,1,7,7,7,6,7,7,4,7,4,5,6,5,6,4,6,6,6,4,4,1,4,1,3,2,3,3,3,2,1,5,4,4,2
R_00VRxVlm53DLAkl,UOXF,Associate of Arts,Arts & Sciences,1,5,4,3,5,6,6,3,5,6,4,4,5,5,5,5,4,5,6,7,7,7,5,6,7,4,3,5,4,3,4,3,5,4,1,2,2,4,1,6,2
R_3koK3ktPQFArE9E,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,7,7,5,7,4,4,1,7,7,7,6,6,5,7,6,5,4,4,5,7,7,7,7,7,3,4,1,3,3,3,3,5,5,4,4,2,7,7,1,2
R_2fDor6JaN79aumW,UOXF,Associate of Arts,Arts & Sciences,1,6,3,4,7,7,7,4,5,5,5,4,4,7,6,6,4,7,7,7,7,7,7,7,7,4,5,2,4,4,5,3,3,3,3,3,2,4,5,1,2
R_2hiClW3Rg4eL6jX,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,4,5,5,7,3,1,1,6,3,3,3,6,3,7,6,4,7,2,6,5,4,4,4,5,2,3,1,3,4,4,3,2,2,1,1,2,7,6,6,2
R_6sTwsCiKP0o64Sx,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,7,7,5,7,6,6,4,7,7,7,7,7,7,7,7,7,5,2,5,4,5,1,1,3,2,3,5,4,2,3,5,5,5,1,1,2,3,4,4,2
R_ekCZnjoSLj8iAmx,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,5,5,5,5,2,5,4,6,6,3,2,6,1,6,6,6,7,7,7,7,7,7,7,7,3,4,4,3,5,5,3,5,5,2,4,2,4,4,4,1
R_a5nfJgVYpe4un8V,UNUR,Bachelor of Science in Nursing,Nursing,2,5,5,3,3,4,1,1,4,6,4,4,5,6,7,5,3,4,6,6,4,4,6,6,6,4,4,4,3,3,3,3,5,5,2,3,2,3,5,4,2
R_23RUVKGQFdBi5AF,PUBH,Master of Public Health,Epidemiology,2,7,5,5,5,3,3,1,4,5,4,6,6,5,6,6,5,7,7,7,7,7,7,7,7,4,4,4,5,4,5,5,5,5,5,5,2,2,4,4,2
R_6qYWMOEAiRBez8p,PUBH,Master of Public Health,Epidemiology,2,5,6,3,7,2,3,1,5,6,4,3,5,2,5,4,3,5,6,6,4,5,5,5,6,2,3,2,3,2,2,3,1,4,3,3,1,4,4,1,2
R_0iTcBvOqrSceoaV,PUBH,Master of Public Health,Global Epidemiology,2,6,6,5,3,2,1,1,7,7,7,7,7,5,7,5,7,5,5,5,4,5,5,4,4,3,3,4,3,1,1,1,4,4,2,1,2,1,4,4,2
R_6xSALHcILcoIsDj,PUBH,Master of Public Health,Epidemiology,2,7,7,4,5,5,1,1,6,7,4,7,5,7,7,7,2,4,5,6,5,5,5,6,7,3,3,4,3,3,2,4,1,3,1,1,1,5,5,1,2
R_eVBnHoMBfX8rgel,GBUS,Master of Business Admin.,Business Administration,2,3,5,2,3,1,1,1,1,1,1,2,2,3,6,2,2,,,,,,6,5,,1,1,1,3,2,2,3,3,3,1,1,2,5,7,4,2
R_6EhTv1H3PcTOFFz,GBUS,Master of Business Admin.,Business Administration,2,7,2,5,5,6,1,1,6,6,6,4,6,6,6,4,5,5,5,5,5,5,3,1,1,3,4,1,4,2,2,1,5,5,3,2,2,4,4,1,1
R_79eJWPEdQuAAEjX,GBUS,Master of Business Admin.,Business Administration,2,3,2,5,2,1,1,1,2,2,2,2,2,3,3,4,2,4,4,3,6,3,2,4,4,1,1,1,1,2,1,1,4,3,2,1,2,4,4,4,1
R_b8VW2Pmi2RXRpJz,THEO,Master of Divinity,Divinity,2,5,2,3,2,1,1,1,5,3,,2,2,2,5,3,2,7,6,7,7,7,3,3,7,2,4,1,1,4,2,5,3,2,,1,2,4,5,4,2
R_0J0HstwlxeDBhZ3,GSAS,Doctor of Philosophy,Biological and Biomedical Sci.,2,5,3,2,1,3,1,1,4,6,3,7,6,3,7,4,5,7,7,7,7,6,7,7,7,4,4,3,4,4,4,4,4,5,2,2,2,4,4,4,2
R_7ahcB73i70T670V,UOXF,Associate of Arts,Arts & Sciences,2,7,4,5,4,3,2,4,6,7,7,7,6,6,7,7,7,5,5,6,6,5,6,5,6,3,3,1,4,3,1,2,5,5,3,3,2,4,4,1,1
R_9MjY9CuD7xu5Pnv,UOXF,Associate of Arts,Arts & Sciences,1,5,6,6,4,4,6,5,6,7,7,6,6,6,6,7,7,4,3,6,7,7,6,6,6,4,4,2,1,2,3,4,5,5,5,2,2,1,5,4,1
R_8jLdcocKNLPM5hj,UOXF,Associate of Arts,Arts & Sciences,1,3,3,6,7,3,6,4,4,3,6,3,5,4,4,7,5,5,5,7,7,7,7,7,6,3,3,1,1,4,4,4,3,3,3,2,2,4,4,1,1
R_0IYBNWld65Lq7Ih,GNUR,Master of Science in Nursing,Pediatric - Primary Care,2,6,6,4,5,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_6GvaDo6B7SYJogZ,UCOL,Liberal Arts & Sciences,English,1,5,3,5,4,2,1,4,5,2,3,4,4,1,4,4,4,7,5,7,5,6,7,7,7,3,4,5,5,4,5,3,4,5,2,3,2,4,4,4,2
R_5iqr4tEVLv1720l,UCOL,Liberal Arts & Sciences,Music,1,6,5,6,6,6,6,6,6,5,5,6,6,6,6,5,5,6,5,5,5,5,5,5,6,4,4,4,4,4,5,4,4,4,4,4,2,5,6,1,2
R_9YceDIsQHjq1jNP,LAW,Doctor of Law,Law,2,5,4,4,6,3,1,1,5,4,4,6,4,4,5,4,4,5,7,7,7,7,5,5,7,4,4,4,4,3,4,4,3,4,4,3,2,4,3,4,2
R_4YP7kAm1xumzjYV,LAW,Doctor of Law,Law,2,2,3,3,3,3,3,3,3,3,3,4,4,4,2,2,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,2,2,2,2,2,5,6,4,1
R_9yIpdPbaSfGGDMF,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,5,2,3,7,3,2
R_8HvmdO8kkz4iTWt,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,3,4,7,4,3,1,2,4,4,2,5,5,3,4,5,3,5,2,4,6,4,2,4,5,2,1,4,2,3,3,3,3,2,4,1,2,5,4,4,1
R_7394cOFRlUXnFwV,PUBH,Master of Public Health,Epidemiology,2,5,4,3,6,2,1,1,1,4,2,5,3,4,6,3,1,3,2,5,3,2,3,2,4,3,2,2,2,1,1,1,4,4,4,4,2,6,6,4,1
R_bJCAR7og4sSz0Dr,PUBH,Master of Public Health,Epidemiology,2,4,5,5,3,3,1,1,3,3,3,4,3,3,3,2,2,3,2,6,3,3,2,2,4,2,2,1,4,2,2,2,4,4,2,2,2,4,6,4,2
R_3PSwJXgHmrViAPQ,PUBH,Master of Public Health,Global Health,2,7,7,5,4,5,1,3,7,6,6,6,6,7,7,6,6,6,5,6,5,4,5,5,6,4,5,4,4,3,4,3,5,5,3,3,2,5,2,4,2
R_e99lFTXUaBaojdz,PUBH,Master of Public Health,Epidemiology,2,5,7,4,2,3,1,3,4,4,4,4,4,2,7,6,5,5,7,6,6,5,6,6,7,4,4,5,5,5,4,5,5,5,3,5,2,6,4,4,2
R_b3Jubthluftwu7X,GSAS,Doctor of Philosophy,Biological and Biomedical Sci.,2,6,5,5,4,2,1,1,6,4,3,7,5,4,5,5,3,4,4,3,4,2,6,4,4,1,2,1,2,1,1,1,5,4,1,1,2,5,7,4,2
R_6FlrtOPY4zJmBJr,UOXF,Associate of Arts,Arts & Sciences,1,5,5,4,6,2,4,1,4,6,5,6,4,3,6,6,5,7,7,7,7,7,7,7,7,5,5,1,5,5,5,5,5,5,1,1,2,5,5,1,2
R_0UmpPPAqOAOsPpX,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,5,5,6,3,2,2,2,5,4,3,6,5,4,6,5,5,6,6,5,3,5,5,4,3,,,,,,,,,,,,,,,,
R_02RdFoLnExUXctn,UCOL,Liberal Arts & Sciences,Economics & Mathematics,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,,4,2,2,2,2,2,4,5,1,1
R_d5p54YWnQIJSwnz,UOXF,Associate of Arts,Arts & Sciences,1,3,7,5,4,3,1,1,3,5,3,1,5,4,4,1,1,4,4,4,2,3,3,1,2,3,3,1,2,1,2,4,4,4,1,1,2,6,5,6,1
R_3DpFwDAQK7S9odt,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,5,2,4,6,2,3,2,6,5,6,7,6,3,7,6,7,4,4,6,5,2,6,6,7,,,,,3,2,4,5,5,2,2,2,3,4,4,2
R_1YvPc4kUHLi6NQF,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,2,2,6,1,6,2,1,6,2,2,2,4,1,2,6,3,7,5,7,6,7,2,4,6,2,2,1,2,3,2,1,5,1,1,1,2,4,3,4,2
R_3xwgVHKAHd8l9Gd,THEO,Master of Divinity,Divinity,2,5,5,5,2,4,3,1,4,3,3,7,5,4,6,5,2,5,7,7,5,5,4,4,6,5,5,4,3,4,4,4,4,4,4,4,2,5,7,4,1
R_V3WTFgqEnPcdyJr,PUBH,Master of Public Health,Environmental Health,2,5,7,3,5,3,4,2,5,7,7,7,7,5,7,7,7,7,7,7,7,7,7,7,7,4,4,5,5,5,3,5,5,5,3,1,2,4,3,3,2
R_bK2L1IZZLEKfO3H,GAH,Human Genetics & Genetic Couns,Human Genetics&Gen Counseling,2,5,4,5,3,3,1,2,4,2,2,3,4,5,4,3,2,6,7,7,6,5,5,6,6,4,4,4,4,3,3,3,5,5,4,4,2,3,8,4,2
R_e2mmVpG0udJ69Ux,GAH,Human Genetics & Genetic Couns,Human Genetics&Gen Counseling,2,3,3,3,5,4,1,1,5,3,2,1,3,2,2,2,2,5,5,5,6,5,5,5,3,4,4,2,4,3,3,2,3,3,2,2,2,4,4,4,2
