ResponseID,Finished,Career,Q3a,Q3b,Q3c,Q3d,Q3e,Q3g,Q3f,Q5Club,Q5Vol,Q5Garden,Q5Hub,Q5Farm,Q5Web,Q5Movie,Q7Grown,Q7behavior,Q7aware,Q9a,Q9b,Q9c,Q9d,Q9e,Q9f,Q9g,Q9h,Q9i,Q9j,Q9k,Q9l,Q9m,Q9n,Q11foot,Q11Bio,Q11Equity,Q11PP,Q11Goals,Q13a,Q13b,Q13c,Q13d,Q13e,Q13f,Status,Level,Time,Do you consider yourself:,Highest1,Highest2,Background,Woman,Man,TransW,NonBinary,PreferNotToAnswer,TransM,Residence
R_323IbwromeCUSuy,Survey Finished,UOXF,3,4,4,4,2,2,3,,,,,,,,3,3,3,3,1,3,1,1,3,1,3,1,3,3,3,3,3,2,2,2,1,1,2,4,3,2,3,3,1,3,0,1,4,3,1,1,,,,,,On Campus
R_1gjNe9T2prjyk8b,Survey Finished,UCOL,5,5,5,4,4,3,5,1,1,1,,1,1,,4,4,4,,,,,,,,,,,,,,,5,5,2,2,3,4,3,3,5,3,4,1,3,0,1,,,,,,,,,,On Campus
R_2D7zfCUvBRdtSrz,Survey Finished,UCOL,3,3,4,3,1,1,3,,1,,,1,,1,4,4,4,3,3,3,3,1,3,1,3,1,3,3,3,1,1,3,1,1,1,1,3,3,3,3,3,3,1,4,0,1,5,5,3,1,,,,,,On Campus
R_2CDlhXVpfIJsjqs,Survey Finished,UOXF,3,4,5,5,5,1,5,,,,,,,,3,5,5,1,3,1,2,2,3,1,1,1,1,1,1,1,1,5,1,1,1,5,4,1,2,5,2,3,1,3,0,1,1,1,2,,1,,,,,On Campus
R_2Ymk7kGr17I9vjv,Survey Not Finished,UCOL,5,4,3,5,3,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,On Campus
R_3scetBemGvxNqQr,Survey Finished,UCOL,4,4,4,3,2,3,5,,1,,,1,1,,3,4,4,1,1,1,1,3,3,1,1,1,1,1,1,3,1,5,5,3,4,3,3,2,3,4,4,5,1,3,0,1,4,6,1,,1,,,,,On Campus
R_yr2MTiVvvUapb8J,Survey Not Finished,UCOL,5,4,3,5,1,1,3,,,,,1,,,3,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,On Campus
R_2zc3TEblWGHc9Uk,Survey Not Finished,UCOL,3,2,3,1,2,1,1,,,,,1,,1,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,On Campus
R_1QisNPmKYDJ6RMn,Survey Finished,UOXF,3,4,4,3,5,2,4,,,1,,,,,3,4,4,1,1,3,1,3,3,1,1,1,1,1,3,1,1,5,5,1,1,4,5,4,4,2,3,5,1,3,0,1,4,4,4,1,,,,,,On Campus
R_1Pc6YgIyabUCZNP,Survey Finished,UCOL,3,1,4,4,3,3,2,,,,1,1,1,,4,2,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,5,3,1,1,5,2,3,3,1,3,4,1,3,0,1,6,5,4,,1,,,,,On Campus
R_3CIAyOTe7p3ycG6,Survey Finished,UCOL,4,3,4,4,3,2,3,,,,,,1,,3,4,4,3,3,1,3,1,3,1,1,1,1,1,1,3,1,3,1,1,1,1,3,3,2,3,2,3,1,3,0,1,5,5,3,1,,,,,,On Campus
R_2AN0VUuwwr1tZwX,Survey Finished,UCOL,5,4,5,4,3,1,4,,,1,,1,,,4,4,4,1,1,1,3,1,1,1,1,1,1,1,3,1,1,5,5,3,5,2,5,5,5,4,4,5,1,3,0,1,5,6,4,1,,,,,,On Campus
R_3kvUtbCO3CWitT2,Survey Finished,UOXF,5,2,4,4,1,3,5,,1,,,1,,,4,4,5,1,3,1,1,1,1,1,1,1,1,1,1,1,1,5,5,3,1,1,4,4,4,4,4,4,1,3,0,1,6,5,4,,1,,,,,On Campus
R_5yYxyVT5OO8ONZD,Survey Not Finished,UCOL,4,4,3,4,2,1,5,,,,,,1,,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,On Campus
R_28TFhE4QfwkrEJW,Survey Finished,UOXF,5,4,5,3,4,2,5,,,,,1,,1,3,4,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,5,5,4,1,3,5,4,4,4,4,5,1,3,0,1,5,4,4,,1,,,,,On Campus
R_VUOsSd3RELPUGnn,Survey Finished,UCOL,4,2,4,4,2,2,4,,,,,,,,3,3,4,3,3,3,3,,3,3,3,3,3,3,3,3,3,4,4,2,3,4,3,3,3,3,3,3,1,3,0,1,5,5,4,,1,,,,,On Campus
R_eCLvrlzUt8Rt66J,Survey Finished,UCOL,5,5,5,4,3,5,4,1,1,,,1,1,1,5,5,5,1,1,1,1,1,3,1,3,1,1,1,3,1,1,5,5,1,1,3,5,4,5,5,4,5,1,4,0,1,1,1,1,1,,,,,,On Campus
R_3pnDpjh8zMKvTAf,Survey Finished,UOXF,4,4,5,4,4,3,3,1,1,,,,,,3,3,3,1,1,1,3,1,1,1,1,1,1,1,1,1,3,5,5,2,2,4,4,5,4,4,4,5,1,3,0,1,6,5,1,,1,,,,,On Campus
R_1pmxlFM4M9K5efj,Survey Finished,UCOL,4,4,4,4,3,2,3,,1,,,1,,,3,4,4,1,1,1,1,1,1,1,1,1,3,1,1,1,1,3,3,1,1,3,3,4,2,2,4,4,1,3,0,1,5,5,1,1,,,,,,On Campus
R_33yjWDddBAd5FXi,Survey Finished,UOXF,5,5,5,5,5,5,5,,,,,,1,,3,3,3,1,1,3,1,1,1,1,1,1,1,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,1,3,0,1,6,5,1,,1,,,,,On Campus
R_2Evqrkj46UycPdh,Survey Finished,UCOL,4,3,4,5,3,2,3,,,,,1,,,3,4,4,1,1,3,2,3,3,1,1,1,1,1,1,1,1,3,4,2,1,1,4,4,4,5,3,3,1,3,0,1,4,3,3,1,,,,,,On Campus
R_3e3rhBpphIF6S7p,Survey Finished,UOXF,3,2,5,4,3,1,5,,,,,,,,4,3,3,1,3,1,2,1,3,1,1,1,3,1,2,1,1,5,5,3,5,1,5,5,5,5,4,5,1,3,0,1,4,3,2,,1,,,,,On Campus
R_2VfmYoa04oeqMA5,Survey Finished,UOXF,5,5,5,2,5,1,1,,,,,,,,3,4,4,3,3,3,3,1,3,1,3,3,3,3,3,1,1,5,1,1,1,1,2,3,2,1,1,1,1,3,0,1,1,8,3,1,,,,,,On Campus
R_3HivAMTW8PDqvbn,Survey Finished,UCOL,3,4,3,3,2,1,2,,1,,,1,,,3,4,3,3,2,1,2,1,3,1,1,1,3,3,1,1,1,4,4,2,2,1,3,1,1,5,4,3,1,3,0,2,6,3,2,,1,,,,,On Campus
R_SSPUfy4mSv8OmXL,Survey Finished,UCOL,5,2,5,5,5,5,5,,,,,,1,,5,5,5,3,2,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,5,4,4,4,4,3,,1,3,0,2,1,1,3,,1,,,,,On Campus
R_3PtQGP16oum4GKg,Survey Finished,UOXF,5,5,4,3,1,1,1,,,,,1,,,4,3,3,3,1,1,3,3,3,1,3,1,1,1,3,1,1,3,1,1,1,1,4,5,3,5,2,3,1,3,0,2,1,1,1,1,,,,,,On Campus
R_237ZKYfoo0FCR6U,Survey Finished,GBUS,4,4,3,3,2,1,1,,,,,,1,,2,3,3,3,1,1,1,1,3,1,2,1,2,,2,1,1,1,3,4,1,4,3,5,4,3,3,2,2,0,1,2,3,1,3,1,,,,,,Off Campus
R_XTdeIu5MHe4gVIl,Survey Finished,GBUS,3,4,5,4,1,4,2,,,,,1,1,,5,4,3,1,1,1,1,3,1,1,3,1,1,1,3,1,1,5,5,,3,3,4,5,5,4,4,5,2,0,1,2,1,1,1,,1,,,,,Off Campus
R_29omgES00uq5Iwz,Survey Not Finished,GBUS,4,4,2,1,2,1,3,,,,,1,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,Off Campus
R_3KE2WoRp70PJ2GM,Survey Finished,GBUS,3,3,3,2,3,1,2,,,,,,,,3,3,4,1,1,1,1,1,1,1,1,1,1,1,3,3,3,5,5,1,1,2,2,3,3,4,2,3,2,0,1,1,4,4,4,,1,,,,,Off Campus
R_1hL9WWjYDBlUiKe,Survey Finished,GBUS,4,5,4,4,2,1,1,,,,,,,,3,3,3,3,1,3,3,3,3,1,3,1,1,3,3,1,3,4,4,1,2,2,3,2,1,2,1,3,2,0,1,1,5,4,4,,1,,,,,Off Campus
R_2UarwLFA2xYQvdh,Survey Finished,GBUS,4,3,4,3,2,2,3,,,,,,,,2,3,2,1,3,3,1,3,3,1,1,1,1,3,3,1,3,3,2,1,1,1,4,3,3,3,3,3,2,0,1,1,4,4,4,,1,,,,,Off Campus
R_6kUaebu4e4wUkZb,Survey Not Finished,PUBH,4,3,4,2,3,1,2,,,,,,,,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,Off Campus
R_3hiGka52gf17yX6,Survey Finished,PUBH,4,3,1,3,2,1,1,,,,,,,,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,1,1,5,4,3,2,5,1,1,2,0,1,1,4,3,3,1,,,,,,Off Campus
R_2fC1Ou4B8joUKjy,Survey Finished,PUBH,4,3,4,2,3,3,3,,,,,1,1,,3,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,4,2,5,4,5,5,4,5,5,2,0,1,1,5,5,4,1,,,,,,Off Campus
R_1LDzXIwlix5CY1P,Survey Finished,PUBH,4,5,5,5,3,3,2,,1,,,1,,,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,4,4,4,3,3,3,2,0,1,2,4,4,1,1,,,,,,Off Campus
R_71Ahzb6PsGh3LPj,Survey Not Finished,PUBH,5,4,4,5,4,2,1,,,,,,,,4,4,4,1,3,3,3,3,1,1,1,1,1,3,3,3,3,3,3,3,3,3,,,,,,,,0,0,,,,,,,,,,,Off Campus
R_SDnhpsIfwBaEyYh,Survey Finished,PUBH,4,4,3,3,3,3,2,,,,,1,,1,3,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,4,5,5,4,4,4,5,3,4,2,0,1,1,6,7,1,1,,,,,,Off Campus
R_T72MUHRvvxcFXR7,Survey Finished,PUBH,4,3,4,3,1,1,2,,,,,,,,2,3,3,1,1,3,3,1,3,1,2,3,1,1,1,1,1,4,3,5,1,5,4,3,2,5,1,3,2,0,1,1,5,5,4,1,,,,,,Off Campus
R_1IYj1C57uzaeId0,Survey Finished,PUBH,4,3,5,3,3,1,2,,,,,,,,2,3,4,1,1,1,3,1,1,1,1,1,1,1,3,1,3,4,4,3,1,3,5,4,4,3,3,4,2,0,1,1,4,4,4,1,,,,,,Off Campus
R_2SoFztqApV2LOpx,Survey Finished,PUBH,5,3,4,1,1,1,1,,,,,,,,1,3,3,1,1,3,3,1,3,1,3,1,1,1,3,1,3,3,3,3,2,5,4,2,2,1,1,5,2,0,1,2,5,5,3,1,,,,,,Off Campus
R_2QLsATQCM7bOLUX,Survey Finished,PUBH,5,4,4,3,4,2,3,,,,,1,1,,3,4,4,1,1,3,3,1,1,1,1,1,1,1,1,1,1,3,3,1,1,4,5,4,4,5,4,5,2,0,1,1,6,4,6,1,,,,,,Off Campus
R_3jYybD8r05fuzN1,Survey Finished,PUBH,5,5,5,5,5,3,3,,,,,1,,,4,4,4,1,1,1,3,1,1,1,1,1,1,1,1,1,3,2,5,4,4,4,5,5,5,5,5,5,2,0,1,2,1,1,1,1,,,,,,Off Campus
R_2D0lq4DDBcr8Dnj,Survey Finished,PUBH,5,4,4,2,2,1,1,,,,,,,,1,1,2,1,1,1,1,1,3,1,1,1,1,1,1,1,2,5,5,3,1,5,5,5,3,5,3,4,2,0,1,1,4,4,6,1,,,,,,Off Campus
R_3LccGehXr09jl0q,Survey Finished,PUBH,4,2,3,2,2,1,1,,,,,,1,,3,3,4,1,1,1,2,3,1,1,3,1,1,1,3,1,3,3,4,1,1,5,2,5,4,5,5,2,2,0,1,1,3,2,1,1,,,,,,Off Campus
R_1Fy12K0nA4HL63o,Survey Finished,PUBH,4,3,4,4,2,1,1,,,,,,1,,4,5,5,1,3,1,1,1,3,1,3,1,1,1,1,1,1,3,5,1,1,5,5,4,4,5,2,3,2,0,1,1,5,3,1,,1,,,,,Off Campus
R_2Cs2npgk879xmF3,Survey Finished,PUBH,3,3,3,3,3,3,3,,,,,1,,,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,2,2,3,3,3,3,3,3,3,2,0,1,2,4,4,1,1,,,,,,Off Campus
R_1kSsrOqVpKvYi7o,Survey Finished,PUBH,4,4,4,3,3,2,3,,,,,,1,,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,5,5,4,3,5,4,3,3,4,4,4,2,0,1,1,5,4,4,1,,,,,,Off Campus
R_20TmEN1gRd4iVJN,Survey Finished,PUBH,5,3,5,4,5,1,2,,,1,,,,,3,3,3,1,1,3,3,1,1,1,1,1,3,1,3,1,2,3,3,1,1,1,4,5,5,5,5,3,2,0,1,1,1,1,1,1,,,,,,Off Campus
R_2tMtDIDSWGq2B8N,Survey Finished,PUBH,4,3,5,5,3,2,2,,,,,1,1,1,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,4,1,1,4,2,4,5,3,3,2,0,1,1,4,4,4,,1,,,,,Off Campus
R_2Xh5ToOuvoF8G27,Survey Finished,PUBH,5,4,5,2,4,1,2,,,,,,,,4,3,4,1,1,1,3,1,3,1,3,1,1,1,3,1,1,3,3,3,1,4,5,5,5,5,5,5,2,0,1,1,5,4,6,1,,,,,,Off Campus
R_1C2V54fQzD64KBa,Survey Finished,PUBH,4,4,4,4,2,1,3,,,,,1,,,2,2,3,1,1,3,3,1,1,1,1,1,1,1,1,1,1,5,5,3,1,3,5,4,4,2,3,4,2,0,1,1,3,5,1,1,,,,,,Off Campus
R_2VI0Ha7NDcOPrs1,Survey Finished,PUBH,3,3,5,3,3,2,2,,,,,1,1,,3,4,3,1,1,1,3,1,3,1,3,3,3,3,3,3,3,3,4,3,4,4,4,3,3,2,3,4,2,0,1,1,4,4,1,1,,,,,,Off Campus
R_2CId74HDVko8Oia,Survey Finished,PUBH,5,5,4,4,2,4,1,,,1,1,1,1,,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,3,2,5,4,5,5,4,4,4,2,0,1,1,5,5,4,1,,,,,,Off Campus
R_2Y3Orak6rVc7lBj,Survey Finished,PUBH,5,4,4,2,4,1,1,,,,,,,,4,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,2,5,3,2,3,3,3,3,2,0,1,1,1,3,4,1,,,,,,Off Campus
R_3emkO1HCFSAxPGf,Survey Finished,PUBH,4,4,4,5,3,2,2,,,,1,,,,4,3,5,1,1,1,3,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,4,3,5,4,4,3,2,0,1,1,1,1,1,1,,,,,,Off Campus
R_1FOJeBsKbyib3mn,Survey Finished,PUBH,3,3,5,5,4,4,2,,,,,,,,3,3,5,1,1,1,1,3,3,1,1,3,3,1,1,3,3,1,3,4,5,5,4,3,3,3,4,3,2,0,2,2,4,8,1,,1,,,,,Off Campus
R_qJlOCz0xo2WZcxX,Survey Finished,PUBH,4,2,4,1,1,2,4,,,,,,,,1,3,2,3,3,1,3,1,3,1,1,1,3,3,1,3,3,3,2,2,3,3,3,2,2,5,4,2,2,0,1,1,4,5,4,1,,,,,,Off Campus
R_1gBFBkaLL2oFI20,Survey Finished,PUBH,5,4,5,3,5,2,3,,,,,1,,,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,4,3,3,4,5,5,5,5,5,5,2,0,1,1,4,1,4,1,,,,,,Off Campus
R_3O1tqie81kv9xsj,Survey Not Finished,PUBH,4,4,4,3,3,3,2,,,,,1,,,3,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,2,5,5,5,5,5,5,5,2,0,0,1,1,5,4,1,,,,,,Off Campus
R_3pfdWZJQ9P4dSY2,Survey Finished,PUBH,4,3,5,4,3,4,5,,1,,,1,,,4,4,5,2,3,2,2,3,2,3,,2,3,2,2,1,2,5,5,5,5,5,5,5,5,5,5,5,2,0,1,1,5,4,4,,1,,,,,Off Campus
R_2Y53dBlSFdOOLA2,Survey Finished,PUBH,3,3,3,4,3,1,1,,,,,1,,,2,3,2,1,3,1,3,1,1,1,3,1,1,1,1,1,1,5,5,3,3,5,4,4,4,5,4,5,2,0,1,1,2,1,4,,1,,,,,Off Campus
R_24IByEtpKh2RmRw,Survey Not Finished,PUBH,4,5,5,2,4,3,3,,,,,,,,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,Off Campus
R_vGm2WrIPOw0mNq1,Survey Not Finished,PUBH,5,4,4,3,3,3,2,1,,,,1,,,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,Off Campus
R_3ncNXNirqQbbsxL,Survey Finished,THEO,4,3,3,2,4,1,3,,,,,1,,,3,3,3,1,3,3,1,1,3,1,3,1,1,1,3,1,3,4,3,2,2,3,3,4,3,5,4,4,2,0,1,1,5,1,3,1,,,,,,Off Campus
R_1rq8OURAHEMNpyx,Survey Finished,THEO,4,3,4,3,4,2,4,,,,,,,1,3,4,4,1,1,1,2,1,1,1,1,1,1,2,2,1,3,3,2,2,1,1,4,4,4,5,3,3,2,0,1,1,4,4,3,,1,,,,,Off Campus
R_3oLWFYybGMhzoOO,Survey Finished,LAW,5,4,5,4,5,4,3,1,,,,1,,,3,3,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,5,5,1,5,3,4,4,4,1,4,5,2,0,1,1,1,3,4,,1,,,,,Off Campus
R_3DubJq1kdTSdyLG,Survey Finished,LAW,4,4,4,5,3,4,3,,,,,,1,,3,3,3,1,1,3,2,1,1,1,1,1,1,1,1,1,1,5,5,4,4,5,4,5,5,3,4,4,2,0,1,1,6,7,4,,1,,,,,Off Campus
R_1rejX2nYHpDV3U4,Survey Finished,LAW,4,2,5,4,3,1,1,,,,,,,,2,3,3,3,3,3,3,3,3,3,3,3,,3,3,3,3,3,3,2,3,1,5,4,3,5,4,4,2,0,1,1,1,4,4,1,,,,,,Off Campus
R_3NKZVSvMKmvZZGh,Survey Finished,LAW,4,3,3,2,1,1,2,,,,,,,,2,3,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,5,3,4,1,2,4,3,2,4,2,2,2,0,1,1,6,7,4,1,,,,,,Off Campus
R_3sumSTAv8lzqEcN,Survey Finished,LAW,5,5,5,5,5,1,1,,1,,,1,,,4,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,2,0,1,2,5,3,1,1,,,,,,Off Campus
R_2TSPkcitFWqK2VN,Survey Finished,LAW,4,3,4,5,3,1,2,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,2,1,1,3,3,3,3,3,3,2,0,1,1,4,4,4,1,,,,,,Off Campus
R_do6xg2tPD0MvweR,Survey Finished,LAW,2,2,5,2,2,2,2,,,,,1,1,,4,3,5,1,1,1,1,1,1,1,1,1,1,1,3,1,1,4,4,4,2,4,4,4,5,5,5,4,2,0,1,1,5,4,1,1,,,,,,Off Campus
R_12aN0rbbJiTMKlC,Survey Finished,LAW,5,4,4,2,4,1,3,,,,,1,1,,3,3,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,5,5,3,2,2,4,5,3,5,3,3,2,0,1,1,6,7,4,1,,,,,,Off Campus
R_3xc2KmWZip2JBpD,Survey Finished,LAW,5,4,4,4,1,1,4,,1,,,1,1,,3,4,3,1,3,1,2,3,1,1,3,3,3,1,3,1,1,5,4,1,3,2,4,4,2,5,2,4,2,0,1,1,6,4,4,,,,1,,,Off Campus
R_3hmgFIZz3x4wONs,Survey Finished,LAW,5,5,5,5,5,5,5,,1,,,,,,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,2,0,1,2,4,2,1,1,,,,,,Off Campus
R_2e5AyaCEZh3YW6k,Survey Finished,LAW,3,4,4,5,4,1,2,,,,,,1,,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,4,4,4,4,4,4,2,0,1,2,1,1,1,1,,,,,,Off Campus
R_1LIpfxKCHzRaUEW,Survey Finished,LAW,4,5,4,3,2,1,2,,,,,1,,,1,2,4,1,3,3,1,1,1,1,1,1,3,2,3,1,1,1,1,1,1,2,3,5,3,5,5,4,2,0,1,2,6,4,1,,1,,,,,Off Campus
R_3J9Ij1QsMOAGPbl,Survey Not Finished,LAW,4,4,4,4,2,2,2,,,,,1,,,3,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,Off Campus
R_QhbHXVWTfi7PjSF,Survey Finished,UCOL,4,4,5,4,5,5,5,,1,,,1,,1,4,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,4,5,5,5,5,5,5,1,4,0,2,4,4,1,,1,,,,,On Campus
R_Y46b9LXyTRytCXD,Survey Finished,GSAS,5,5,5,3,4,2,5,,,,,,,,4,4,4,3,3,1,2,3,1,1,1,1,1,2,3,1,1,5,5,5,1,2,5,5,5,5,5,5,2,0,1,2,5,5,1,,1,,,,,Off Campus
R_2cvmA0I8xFcpnID,Survey Finished,GSAS,4,5,5,5,1,1,1,,,,,1,,,1,1,1,1,3,3,2,2,1,1,3,1,3,1,1,1,2,5,5,1,1,1,5,5,5,5,1,5,2,0,1,1,6,6,4,,1,,,,,Off Campus
R_DFULzbPtM2zBb3P,Survey Finished,THEO,4,3,5,3,3,1,3,1,,1,,,,,4,4,4,1,3,3,1,1,1,1,1,1,1,3,3,3,1,3,3,1,1,1,4,4,3,4,5,4,2,0,1,1,4,4,4,1,,,,,,Off Campus
R_d69ZbKgPaHc8t3j,Survey Finished,THEO,4,5,3,3,2,1,1,,,,,,,,3,4,2,1,3,3,1,1,1,1,3,3,1,1,1,1,1,4,4,5,3,3,4,4,3,3,4,3,2,0,1,1,6,6,3,1,,,,,,Off Campus
R_21mtkCVGksU4Sme,Survey Finished,THEO,4,4,4,5,2,1,1,,,,,,,,3,3,3,1,3,1,3,1,1,1,3,3,3,3,1,1,1,5,5,3,1,2,4,4,3,5,2,4,2,0,1,1,4,5,4,1,,,,,,Off Campus
R_6EgnUebFlj2Z477,Survey Finished,THEO,3,3,2,4,3,3,2,,,,,,,1,3,3,4,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,3,2,2,2,4,5,4,4,4,3,2,0,1,1,4,3,3,1,,,,,,Off Campus
R_1jwvuoiHqaZlpcf,Survey Finished,THEO,3,2,4,4,1,1,2,,,,,1,,,2,3,3,1,3,3,1,3,3,1,1,1,1,1,1,1,1,4,4,1,1,1,3,2,1,5,1,3,2,0,1,1,4,4,4,1,,,,,,Off Campus
R_2tJCjJaCgwyANle,Survey Finished,THEO,4,5,5,3,5,2,3,,,1,,1,1,,3,2,3,1,1,1,1,1,3,1,1,1,1,1,3,1,1,5,5,5,1,4,5,5,5,3,5,4,2,0,1,1,5,1,4,,,,1,,,Off Campus
R_2ttbzQLuC17hDIa,Survey Finished,THEO,5,4,4,4,3,2,4,1,1,1,,,,,3,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,2,1,5,4,4,4,4,4,4,2,0,1,1,6,4,4,,1,,,,,Off Campus
R_2wjGj9EpOyoTW0K,Survey Finished,PUBH,4,4,5,5,4,3,3,1,,,1,1,1,,3,4,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,3,5,4,5,5,5,5,4,2,0,1,1,2,1,4,1,,,,,,Off Campus
R_1DZsMMRaaEqk9P3,Survey Finished,PUBH,4,4,4,4,2,1,4,,,,,,,,3,2,4,1,2,1,2,3,1,1,3,1,3,3,1,1,1,3,2,1,1,2,4,5,4,3,4,3,2,0,1,1,4,3,4,1,,,,,,Off Campus
R_QaFP0zPu7df2Vep,Survey Finished,PUBH,3,3,4,2,3,1,3,,,,,,,,2,2,4,1,1,1,1,1,3,1,3,3,1,3,3,1,2,5,4,3,1,5,3,3,2,4,2,4,2,0,1,1,1,1,4,1,,,,,,Off Campus
R_2rjyRHxcp7H4okr,Survey Finished,GBUS,4,5,4,3,2,1,2,,,,,,,,2,2,2,1,1,3,3,1,3,1,1,1,3,3,3,3,3,5,3,3,2,2,3,3,2,4,2,4,2,0,1,1,5,4,4,,1,,,,,Off Campus
R_3spFHZq7ubkP818,Survey Finished,THEO,4,4,5,4,5,2,4,,,,,1,,,2,2,4,1,1,3,3,1,3,1,3,1,1,1,3,1,1,5,3,1,1,1,5,5,5,5,5,5,2,0,1,1,4,5,4,1,,,,,,Off Campus
R_5pTY58aEBeItAmB,Survey Finished,THEO,4,3,4,2,1,1,3,,,,,,,,4,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,1,2,2,4,2,3,1,3,2,0,1,1,5,5,4,1,,,,,,Off Campus
R_1MtwOuycwThk0IF,Survey Finished,PUBH,4,3,3,3,3,1,4,,,,,1,,,2,2,2,1,1,1,1,1,1,1,3,1,1,1,1,1,2,4,3,2,1,4,4,4,3,3,2,4,2,0,1,1,4,4,1,,1,,,,,Off Campus
R_3Gk7nfPHBGik7PE,Survey Finished,PUBH,4,2,4,5,1,1,3,,,,,1,,,3,2,3,1,1,3,1,1,3,1,1,1,1,1,3,1,1,4,3,2,1,5,3,3,3,3,3,3,2,0,1,1,4,4,4,1,,,,,,Off Campus
R_2bTZn2dltAdJKQO,Survey Finished,PUBH,5,5,5,4,3,4,3,1,,1,1,1,1,1,3,4,3,1,1,1,2,1,1,1,1,3,3,1,1,1,1,3,3,3,2,5,5,4,4,5,3,4,2,0,1,1,4,5,4,1,,,,,,Off Campus
R_22Q8eRyDUayIciX,Survey Finished,PUBH,4,2,4,3,2,1,2,,,,,,,,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,1,5,1,3,3,3,2,2,2,2,2,0,1,1,1,1,2,1,,,,,,Off Campus
R_3iVvCw00kqsgxMv,Survey Finished,PUBH,4,5,5,5,1,1,1,,,,,,,,1,1,2,1,3,1,1,1,3,1,3,1,1,1,1,1,2,5,5,1,1,5,3,3,3,2,2,4,2,0,1,1,4,4,4,1,,,,,,Off Campus
R_31aesIjVZct5j8f,Survey Not Finished,THEO,4,4,4,3,3,1,2,,,,,,,,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,Off Campus
R_3iIJWukjYoaryQt,Survey Finished,PUBH,3,4,4,4,4,2,3,,,,,1,,,3,3,3,1,3,1,3,1,3,1,3,1,3,1,1,1,1,1,2,2,1,2,3,4,4,3,4,4,2,0,1,2,4,4,1,1,,,,,,Off Campus
R_Ck8nEKWGZhIKI9j,Survey Not Finished,GAH,4,5,3,4,3,1,2,,,,,,,,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,Off Campus
R_2wiu1ALeCtEHCoC,Survey Finished,GAH,4,3,4,2,2,1,3,,,,,1,,,2,3,2,1,3,1,2,1,1,1,1,1,1,1,1,1,2,5,5,3,2,2,3,4,3,4,3,3,2,0,1,1,5,5,4,1,,,,,,Off Campus
