ResponseID,Finished,Career,ProgramDescr,Level,AcadPlan1Name,AcadPlan1,AcadPlan1Type,DormBuilding,OrignAddrCntry,Q1.a,Q1.b,Q1.c,Q1.d,Q1.e,Q1.f,Q1.g,Q1.h,Q1.1,Q1.2,Q2.a,Q2.b,Q2.c,Q2.d,Q2.e,Q2.f,Q3.a,Q3.b,Q3.c,Q3.d,Q3.e,Q3.f,Q3.g,Q3.h,Q3.i,Q3.j,Q3.k,Q3.l,Q3.m,Q3.n,Q3.o,Q3.1.a,Q3.1.b,Q3.1.c,Q3.1.d,Q4.1,Q4.2,Q4.3,Q5.1,Q5.2,Q5.3,Q5.4,Q5.5.a,Q5.5.b,Q5.5.c,Q5.5.d,Q5.5.e
R_1Heg8ckdNd7xeXw,Survey Complete,PUBH,Master of Public Health,Grad Yr 1,Behavioral Sciences/Health Ed.,BSHEMPH,Major,No Dorm,USA,6,5,7,6,6,1,1,1,4,3,7,6,7,4,3,5,4,0,0,4,5,4,5,4,5,5,5,0,5,3,2,1,1,0,0,2,0,1,1,1,1,1,1,0,0,0,0
R_3PYurfTV6EirkIh,Survey Complete,PUBH,Master of Public Health,Grad Yr 1,Behavioral Sciences/Health Ed.,BSHEMPH,Major,No Dorm,USA,5,3,5,1,7,1,1,1,3,5,5,6,6,4,3,4,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,1,1,1,1,2,0,1,1,7,7,3,1,0,0,0,0
R_XZXFxkdxu7imOwV,Survey Complete,PUBH,Master of Public Health,Grad Yr 1,Global Epidemiology,GLEPIMPH,Major,No Dorm,USA,5,4,6,2,4,1,1,4,2,3,6,7,7,7,5,7,5,3,5,4,5,5,3,4,5,4,5,5,5,3,4,1,1,1,1,2,0,1,1,5,4,4,0,0,1,0,0
R_1IAD6u2J5U0X6Rq,Survey Complete,PUBH,Master of Public Health,Grad Yr 1,Behavioral Sciences/Health Ed.,BSHEMPH,Major,No Dorm,USA,5,6,6,3,3,4,2,5,3,3,6,6,6,6,5,3,4,5,4,4,5,4,4,3,4,4,4,4,5,4,4,1,1,0,0,2,0,1,1,4,2,2,1,0,0,0,0
R_2WCmVwbpvScbr7b,Survey Complete,PUBH,Master of Public Health,Grad Yr 1,Epidemiology,EPIMPH,Major,No Dorm,CHN,3,7,3,7,3,3,1,1,3,2,4,7,5,4,7,5,0,5,4,4,3,5,5,4,4,4,4,3,4,2,3,1,1,0,0,2,0,1,0,1,1,1,1,0,0,0,0
R_1gSnrWDGQOrRsRN,Survey Complete,GSAS,Doctor of Philosophy,Full Stdng,Biological and Biomedical Sci.,BBSPHD,Major,No Dorm,USA,4,2,6,5,3,1,1,1,3,1,4,4,4,3,3,4,5,3,4,5,3,4,5,5,4,4,4,5,3,5,5,1,0,0,0,2,0,1,1,1,4,4,1,0,0,0,0
R_3McwV550zthJpop,Survey Not Complete,GSAS,Doctor of Philosophy,Full Stdng,Biological and Biomedical Sci.,BBSPHD,Major,No Dorm,USA,4,5,5,6,6,1,1,3,3,3,6,5,5,6,5,5,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_0ur9VaK5BUpZnY5,Survey Complete,GSAS,Doctor of Philosophy,Full Stdng,Biological and Biomedical Sci.,BBSPHD,Major,No Dorm,USA,5,6,7,6,1,1,1,4,3,2,6,6,6,6,5,4,0,4,5,4,4,5,5,5,3,3,5,5,4,2,2,1,1,0,0,2,0,1,1,5,5,4,1,0,0,0,0
R_3QXkvgOjVc8GWh7,Survey Complete,THEO,Non-Degree Theology,ND Prof,Special Standing Student,SPECSTTHEO,Non-Degree,No Dorm,USA,5,3,5,2,7,1,1,4,5,3,7,7,7,5,3,4,5,5,0,5,5,0,5,4,5,3,5,4,4,3,2,1,1,0,0,3,0,0,1,3,4,4,0,0,1,0,0
R_1hEiON0DxTvSxhy,Survey Complete,UOXF,Associate of Arts,Freshman,Arts & Sciences,ARTSCIAA,Major,Murdy Hall,CHN,6,6,6,3,6,2,1,3,4,3,6,6,6,7,7,7,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,1,1,0,1,1,3,0,1,7,7,1,1,0,0,0,0
R_T1PuguiXzsfvHkl,Survey Complete,UCOL,Liberal Arts & Sciences,Sophomore,Undeclared - Arts & Sciences,UNDECLARED,Major,Dobbs Hall,USA,3,2,5,1,2,1,1,3,2,2,3,2,3,5,1,3,0,0,5,5,5,5,5,0,5,5,5,5,5,1,3,1,1,0,0,1,3,0,1,6,6,4,1,0,0,0,0
R_3lPnH0jOlb9FdHu,Survey Complete,GSAS,Doctor of Philosophy,Full Stdng,"Women's, Gender & Sex. Studies",WMNSTPHD,Major,No Dorm,USA,7,4,7,7,7,1,4,4,3,4,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,1,1,1,0,2,0,1,1,1,2,4,1,0,0,0,0
R_554f56ZFw5hGpKF,Survey Complete,GSAS,Doctor of Philosophy,Full Stdng,Biological and Biomedical Sci.,BBSPHD,Major,No Dorm,USA,5,6,3,3,1,1,1,4,2,2,4,1,2,6,1,3,5,5,4,5,5,5,5,3,5,4,5,5,5,5,5,1,1,0,0,2,0,1,1,5,4,4,0,0,1,0,0
R_XXvV0UBv8bh1xrr,Survey Complete,PUBH,Master of Science Public Hlth,Grad Yr 1,Envirnmnt Health-Epidemiology,EOHEPIMSPH,Major,No Dorm,USA,6,3,5,6,3,3,1,3,3,3,5,5,5,7,4,6,4,5,5,5,4,5,5,4,4,5,4,5,5,2,5,1,1,1,1,2,0,1,1,4,5,4,0,0,1,0,0
R_3HpJuyf7WQ8G5qi,Survey Complete,GSAS,Doctor of Philosophy,Adv Stdng,Epidemiology,EPIDPHD,Major,No Dorm,USA,6,3,3,5,4,1,1,6,2,2,6,6,6,2,6,6,5,3,4,4,5,5,5,4,5,5,4,5,5,4,4,1,1,0,0,2,0,1,1,5,5,4,1,0,0,0,0
R_3scVbGs1TiaNqYu,Survey Complete,UOXF,Associate of Arts,Freshman,Arts & Sciences,ARTSCIAA,Major,Elizer Hall,USA,7,5,6,2,2,2,1,4,3,4,6,5,4,2,3,3,4,4,3,5,5,4,5,4,4,4,4,5,4,4,3,1,1,0,1,1,3,0,1,1,6,2,0,0,1,0,0
R_2uIHb7V0695ulb9,Survey Complete,PUBH,Master of Public Health,Grad Yr 1,Global Health,IHMPH,Major,No Dorm,USA,6,5,1,6,1,1,1,7,3,4,5,4,3,3,6,6,4,3,5,5,5,3,5,5,4,3,5,5,5,4,3,1,1,1,0,2,0,1,1,3,4,4,1,0,0,0,0
R_OAIGSfCMuCNAfe1,Survey Not Complete,GBUS,Master of Business Admin.,Grad Yr 1,Business Administration,BUSMBA,Major,No Dorm,USA,7,3,5,6,1,2,1,5,2,1,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2QLMMr2JsF3mQky,Survey Complete,GBUS,Master of Business Admin.,Grad Yr 1,Business Administration,BUSMBA,Major,No Dorm,USA,4,7,7,5,3,1,3,3,3,5,5,3,3,5,2,4,5,3,3,4,5,3,5,3,5,5,5,5,5,5,4,1,1,1,1,2,0,1,1,4,5,4,0,0,1,0,0
R_2VL5d0vOqy7EsQy,Survey Complete,GBUS,Master of Business Admin.,Grad Yr 1,Business Administration,BUSMBA,Major,No Dorm,CHN,7,7,7,3,3,1,1,7,3,3,5,5,5,3,5,3,4,5,4,5,5,5,5,5,4,3,5,3,4,4,2,1,0,0,0,2,0,1,0,4,4,1,1,0,0,0,0
R_3lVLGhGmQ72kXoV,Survey Complete,GSAS,Doctor of Philosophy,Full Stdng,Religion,RELPHD,Major,No Dorm,USA,5,5,6,5,6,1,1,1,5,4,7,7,7,4,6,7,4,5,5,5,5,5,5,5,5,5,5,5,5,3,3,1,1,0,0,2,0,1,1,4,5,1,1,0,0,0,0
R_5zhOcmyHheywsMx,Survey Complete,LAW,Doctor of Law,Prof 1,Law,LAWJD,Major,No Dorm,USA,6,6,6,6,2,2,1,4,4,4,5,5,4,5,4,3,3,2,5,5,3,4,4,4,2,2,3,4,4,3,4,1,1,1,0,2,0,1,1,3,2,4,1,0,0,0,0
R_3sh2rMin7N1xdAu,Survey Complete,GSAS,Doctor of Philosophy,Full Stdng,Religion,RELPHD,Major,No Dorm,USA,6,5,6,6,3,1,1,4,2,5,6,7,6,4,5,4,5,4,5,5,5,4,3,5,0,4,5,0,4,2,3,1,1,0,0,2,0,1,1,5,5,4,1,0,0,0,0
R_2wdHBsurILNdE3k,Survey Complete,GBUS,Master of Business Admin.,Grad Yr 1,Business Administration,BUSMBA,Major,No Dorm,USA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0,1,1,4,4,4,0,0,1,1,Male dinosaur
R_2XjJbFhbLSmuhQJ,Survey Not Complete,GBUS,Master of Business Admin.,Grad Yr 1,Business Administration,BUSMBA,Major,No Dorm,CHN,7,7,7,7,5,4,1,7,3,3,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_3WO3n8QlMnblRsd,Survey Not Complete,GBUS,Master of Business Admin.,Grad Yr 1,Business Administration,BUSMBA,Major,No Dorm,IND,6,6,4,3,2,1,1,4,2,2,5,4,4,6,5,3,4,4,5,5,5,5,5,3,2,2,4,0,4,2,0,1,1,0,0,2,0,1,0,1,3,1,0,0,1,0,0
R_10Vlt9UQa25aufa,Survey Complete,PUBH,Master of Public Health,Grad Yr 1,Global Health,IHMPH,Major,No Dorm,USA,6,6,5,2,3,1,1,7,1,2,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,1,7,7,2,1,0,0,0,0
R_3m4qOzoprdHAeSh,Survey Not Complete,PUBH,Master of Public Health,Grad Yr 1,Behavioral Sciences/Health Ed.,BSHEMPH,Major,No Dorm,USA,4,6,3,2,3,1,2,2,3,5,5,6,5,5,3,5,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_1q8jT2yANxGKgIb,Survey Complete,PUBH,Master of Public Health,Grad Yr 1,Health Policy and Management,HPMMPH,Major,No Dorm,USA,6,3,6,5,4,6,1,6,5,5,7,6,5,7,4,5,3,5,5,5,4,5,5,5,5,5,4,3,4,5,5,1,1,0,0,2,0,1,1,3,4,4,1,0,0,0,0
R_3KoptpNrhKWmA2C,Survey Complete,PUBH,Master of Public Health,Grad Yr 1,Behavioral Sciences/Health Ed.,BSHEMPH,Major,No Dorm,USA,7,5,7,5,2,1,1,3,1,2,7,7,6,5,6,6,4,5,0,5,5,0,5,4,4,4,0,4,5,2,2,1,1,0,0,2,0,1,1,6,6,4,1,0,0,0,0
R_10pIqQEH239AIoa,Survey Complete,PUBH,Master of Public Health,Grad Yr 1,Global Environmental Health,EOHIHMPH,Major,No Dorm,USA,6,6,7,5,6,7,6,5,5,5,7,7,7,4,7,7,5,3,5,5,5,5,5,0,5,5,5,4,5,5,4,1,1,0,0,2,0,1,1,3,5,1,1,0,0,0,0
R_2zYhpxRo572o7hn,Survey Complete,PUBH,Master of Public Health,Grad Yr 1,Global Environmental Health,EOHIHMPH,Major,No Dorm,USA,5,2,6,2,6,3,2,5,1,2,7,7,7,4,7,6,5,5,5,5,5,5,5,3,4,3,5,5,5,2,4,1,1,1,1,2,0,1,1,4,4,4,1,0,0,0,0
R_2VIR4H5QItHP2dJ,Survey Not Complete,PUBH,Master of Public Health,Grad Yr 1,Health Policy and Management,HPMMPH,Major,No Dorm,USA,5,5,5,7,5,3,7,7,3,5,5,7,7,4,7,7,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_1KkF1woX7PATWhU,Survey Complete,UCOL,Liberal Arts & Sciences,Freshman,Undeclared - Arts & Sciences,UNDECLARED,Major,Raoul Hall,USA,6,3,6,2,3,3,5,3,3,3,5,4,4,7,5,5,3,4,5,4,0,5,5,5,4,3,5,3,3,5,5,1,1,1,0,1,3,0,1,6,5,4,1,0,0,0,0
R_3p6kw4EVvtMi0kh,Survey Complete,UCOL,Liberal Arts & Sciences,Sophomore,Undeclared - Arts & Sciences,UNDECLARED,Major,Dobbs Hall,USA,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,3,0,1,5,5,6,0,0,1,0,0
R_1po2ZVcXJUFYB1u,Survey Not Complete,GSAS,Doctor of Philosophy,Full Stdng,History,HISTORYPHD,Major,No Dorm,USA,7,5,6,6,3,1,1,3,1,1,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2VR5UqpyGpMJJn1,Survey Complete,UCOL,Liberal Arts & Sciences,Freshman,Undeclared - Arts & Sciences,UNDECLARED,Major,Alabama Hall,USA,6,3,5,6,3,4,6,6,5,4,5,6,6,5,5,4,5,4,4,0,4,4,4,4,5,5,4,4,4,4,4,1,1,1,1,1,3,0,1,4,4,2,1,0,0,0,0
R_PFEDcz15eTUBNcJ,Survey Complete,UNUR,Bachelor of Science in Nursing,Junior,Nursing,NRBSNAB,Major,No Dorm,USA,7,5,5,2,3,1,1,3,1,1,7,6,5,7,4,6,5,0,0,5,4,5,5,3,5,5,5,5,5,1,0,1,1,0,1,3,0,0,1,4,4,4,1,0,0,0,0
R_2WSgeMPuUGwqmfn,Survey Complete,UCOL,Liberal Arts & Sciences,Freshman,Undeclared - Arts & Sciences,UNDECLARED,Major,Raoul Hall,USA,6,5,6,7,3,3,1,5,2,3,5,7,7,1,5,6,5,4,5,0,5,4,5,5,5,5,5,3,4,5,3,1,1,1,1,1,3,0,1,1,2,2,1,0,0,0,0
R_3oRwmM0SrSfm1dj,Survey Complete,UCOL,Liberal Arts & Sciences,Sophomore,Undeclared - Arts & Sciences,UNDECLARED,Major,Alabama Hall,USA,5,5,4,6,2,1,1,1,5,3,5,2,1,4,2,3,0,3,5,5,5,4,5,5,4,4,4,3,4,3,2,1,1,0,0,1,3,0,1,4,4,1,1,0,0,0,0
R_1d5gCWcbMQwp5cj,Survey Complete,UOXF,Associate of Arts,Freshman,Arts & Sciences,ARTSCIAA,Major,Murdy Hall,USA,7,7,7,7,7,1,5,1,5,5,7,7,7,7,7,7,5,5,5,5,0,0,0,5,5,5,3,5,5,5,3,1,1,1,1,1,3,0,1,4,1,2,1,0,0,0,0
R_9nNe23ziiPhQEFP,Survey Complete,UOXF,Associate of Arts,Freshman,Arts & Sciences,ARTSCIAA,Major,Murdy Hall,USA,4,6,5,7,7,6,5,4,5,5,6,6,7,6,7,7,5,0,5,5,5,0,0,0,5,5,4,5,0,0,5,0,1,0,0,1,3,0,1,1,8,2,1,0,0,0,0
R_2WAcdfXJDSqcgNa,Survey Complete,UOXF,Associate of Arts,Freshman,Arts & Sciences,ARTSCIAA,Major,Elizer Hall,USA,7,5,5,6,1,2,2,5,4,5,6,5,4,7,5,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,0,1,1,3,0,1,1,3,1,1,0,0,0,0
R_3PAl196HwRgw3zY,Survey Complete,UOXF,Associate of Arts,Freshman,Arts & Sciences,ARTSCIAA,Major,Murdy Hall,USA,5,3,6,2,2,4,1,1,3,4,4,3,3,5,3,4,3,0,4,4,4,0,4,0,3,0,4,0,0,3,4,0,0,0,0,1,3,0,1,1,2,1,1,0,0,0,0
R_1OBI8Mm63mRxnL7,Survey Complete,UCOL,Liberal Arts & Sciences,Freshman,Undeclared - Arts & Sciences,UNDECLARED,Major,Longstreet-Means,USA,5,5,5,5,5,5,5,5,3,3,6,5,6,6,6,6,5,4,5,5,5,5,5,0,5,5,5,5,5,5,5,1,1,0,0,1,3,0,1,4,4,6,1,0,0,0,0
R_3fcsrIGAQvXlv0Q,Survey Complete,UCOL,Liberal Arts & Sciences,Sophomore,Undeclared - Arts & Sciences,UNDECLARED,Major,Turman,USA,6,5,7,7,7,5,4,6,3,3,6,7,7,6,7,7,4,5,5,5,5,4,5,5,5,5,5,5,5,5,4,0,1,1,0,1,4,0,1,5,8,4,1,0,0,0,0
R_3HXhePZ97zORhGo,Survey Not Complete,UCOL,Liberal Arts & Sciences,Freshman,Undeclared - Arts & Sciences,UNDECLARED,Major,Thomas Hall,USA,6,7,5,6,7,1,1,3,3,2,6,6,6,7,7,6,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_tX6m8hmmKjFQQPn,Survey Complete,UOXF,Associate of Arts,Freshman,Arts & Sciences,ARTSCIAA,Major,Murdy Hall,USA,7,5,5,7,5,3,7,3,3,3,7,7,7,2,7,7,5,5,5,5,0,5,5,5,5,5,5,5,5,4,5,1,1,0,0,1,3,0,1,2,3,2,1,0,0,0,0
R_4Mf5OxbBwQ19JV7,Survey Complete,UCOL,Liberal Arts & Sciences,Freshman,Undeclared - Arts & Sciences,UNDECLARED,Major,Raoul Hall,USA,6,7,6,7,3,2,1,2,5,5,6,3,4,7,2,3,4,3,5,3,4,3,5,3,3,4,4,3,5,4,4,1,0,0,0,1,3,0,1,3,4,3,1,0,0,0,0
R_2wtSOAwvm9Nerr7,Survey Complete,UOXF,Associate of Arts,Freshman,Arts & Sciences,ARTSCIAA,Major,Haygood Hall,USA,7,5,4,7,2,3,2,3,3,5,5,7,7,7,4,5,5,0,0,5,5,0,5,0,3,0,5,2,4,4,4,1,1,0,1,1,3,0,1,3,4,3,0,0,1,0,0
R_1MTeyp5WgUEooVr,Survey Complete,THEO,Master of Divinity,Prof 1,Divinity,MDVDIVIN,Major,No Dorm,USA,7,5,7,7,4,1,1,2,2,2,6,5,5,6,3,7,5,5,5,5,5,5,5,5,5,5,5,5,5,2,3,1,0,1,0,2,0,1,1,6,6,1,1,0,0,0,0
R_1mVoWvWIFPOHOIL,Survey Complete,PUBH,Master of Public Health,Grad Yr 2,Behavioral Sciences/Health Ed.,BSHEMPH,Major,No Dorm,USA,6,6,3,3,1,1,1,3,1,2,6,6,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,1,1,1,0,2,0,1,0,3,2,4,1,0,0,0,0
R_2f1b1VIOj7BF6L2,Survey Not Complete,GSAS,Master of Development Practice,Full Stdng,Master of Development Practice,DEVPRACMDP,Major,No Dorm,CHN,3,7,5,5,5,5,5,5,4,4,3,3,3,3,3,3,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2PpzIhVI5FHGGAk,Survey Complete,UOXF,Associate of Arts,Freshman,Arts & Sciences,ARTSCIAA,Major,Dowman Hall,USA,5,4,5,2,1,,5,2,3,4,5,5,2,7,2,3,5,0,4,3,5,0,5,0,3,3,3,3,3,5,2,1,0,1,0,1,3,0,1,6,7,4,1,0,0,0,0
R_cwNeRCatWmwHzod,Survey Complete,THEO,Master of Divinity,Prof 1,Divinity,MDVDIVIN,Major,No Dorm,USA,5,5,6,6,6,3,2,5,3,4,7,7,7,7,6,6,4,5,5,5,5,4,5,3,5,5,3,0,5,5,5,1,1,1,0,2,0,1,1,4,7,4,0,0,1,0,0
R_3pKfe9O6Pbns9hv,Survey Complete,GSAS,Doctor of Philosophy,Full Stdng,Chemistry,CHEMPHD,Major,No Dorm,USA,7,3,4,4,4,1,1,7,1,1,4,4,4,4,4,4,5,0,0,5,5,0,1,5,1,0,5,4,3,1,5,1,1,0,1,2,0,1,1,5,5,0,0,0,0,0,0
R_1j823k02vHm7dnC,Survey Complete,GSAS,Doctor of Philosophy,Full Stdng,Art History,ARTHISTPHD,Major,No Dorm,USA,4,4,6,2,2,1,1,2,1,2,6,5,3,4,3,6,5,0,0,4,0,3,5,0,5,5,5,4,5,1,2,1,1,0,0,2,0,1,1,7,4,4,1,0,0,0,0
R_1gSHXbn1cOSiIT3,Survey Complete,GAH,Human Genetics & Genetic Couns,Grad Yr 1,Human Genetics&Gen Counseling,HGENCNSMMS,Major,No Dorm,USA,3,6,,2,5,1,1,1,2,2,5,5,5,5,5,5,5,5,4,4,5,5,3,3,4,4,4,4,4,2,4,1,1,0,0,2,0,1,1,4,4,4,1,0,0,0,0
R_25thQvYo1vEyQKZ,Survey Not Complete,UCOL,Liberal Arts & Sciences,Sophomore,Undeclared - Arts & Sciences,UNDECLARED,Major,Raoul Hall,NLD,5,5,5,5,5,2,4,4,2,5,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2CevKy7i7LC9fCl,Survey Complete,UOXF,Associate of Arts,Freshman,Arts & Sciences,ARTSCIAA,Major,Fleming Hall,USA,5,5,7,4,3,4,3,6,3,3,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,1,1,1,1,1,3,0,1,5,4,4,0,0,1,0,0
R_cSftqB8ene5zbgd,Survey Complete,UCOL,Liberal Arts & Sciences,Sophomore,Undeclared - Arts & Sciences,UNDECLARED,Major,Raoul Hall,USA,6,6,6,6,6,6,7,6,3,3,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,1,1,1,1,1,3,0,1,5,5,3,1,0,0,0,0
R_2TWTlj4oMMeru3W,Survey Complete,UCOL,Liberal Arts & Sciences,Sophomore,Undeclared - Arts & Sciences,UNDECLARED,Major,Turman,USA,3,1,4,2,1,1,1,6,2,2,3,4,3,4,4,4,5,4,5,5,3,4,5,5,5,1,3,4,3,2,4,1,1,0,0,1,3,0,1,4,4,4,1,0,0,0,0
R_2vcEnvVzaC227VW,Survey Complete,UCOL,Liberal Arts & Sciences,Freshman,Undeclared - Arts & Sciences,UNDECLARED,Major,Turman,IND,2,3,4,5,6,5,4,3,3,3,2,3,4,5,6,5,2,5,4,2,3,3,3,3,5,4,3,3,4,2,3,0,1,0,0,1,3,0,0,5,5,1,0,0,1,0,0
R_2aFh9riUBlNeOSe,Survey Complete,UCOL,Liberal Arts & Sciences,Freshman,Undeclared - Arts & Sciences,UNDECLARED,Major,Alabama Hall,GHA,6,5,4,4,2,4,1,2,3,3,4,4,4,5,4,4,4,3,4,5,5,0,4,5,4,4,4,4,4,3,4,1,1,0,0,1,3,0,0,4,4,1,1,0,0,0,0
R_3exeSlJYW84ixaz,Survey Complete,UCOL,Liberal Arts & Sciences,Sophomore,Undeclared - Arts & Sciences,UNDECLARED,Major,Longstreet-Means,USA,7,5,7,6,3,5,7,6,2,1,7,7,7,7,6,7,5,5,5,5,0,5,5,5,5,5,5,5,5,3,5,1,1,0,1,1,3,0,1,5,4,2,1,0,0,0,0
R_3lX3nzy9inSGP9l,Survey Complete,UCOL,Liberal Arts & Sciences,Freshman,Undeclared - Arts & Sciences,UNDECLARED,Major,Turman,USA,5,5,3,3,3,2,1,4,3,2,5,4,3,7,4,5,5,0,4,5,5,5,5,3,3,5,5,5,3,3,5,1,1,0,0,1,3,0,1,5,4,4,1,0,0,0,0
R_1pte0nNM2z5u92U,Survey Complete,UCOL,Liberal Arts & Sciences,Sophomore,Undeclared - Arts & Sciences,UNDECLARED,Major,Longstreet-Means,USA,6,5,7,7,3,1,1,5,3,2,6,6,3,7,4,5,5,4,4,5,5,4,5,5,3,4,5,5,4,4,2,1,1,0,1,1,3,0,1,5,5,4,0,0,1,0,0
R_32K1c1ru0bhlBvg,Survey Complete,UCOL,Liberal Arts & Sciences,Sophomore,Undeclared - Arts & Sciences,UNDECLARED,Major,Raoul Hall,USA,5,5,6,3,3,1,1,1,3,3,3,2,3,6,3,2,5,4,4,4,3,3,5,5,5,5,4,3,3,2,5,1,0,0,0,1,3,0,1,5,7,1,1,0,0,0,0
R_2X4zrczh9Seo8qL,Survey Complete,UCOL,Liberal Arts & Sciences,Freshman,Undeclared - Arts & Sciences,UNDECLARED,Major,Hamilton Holmes,USA,7,7,5,5,4,3,3,4,4,4,6,7,6,5,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,0,0,1,3,0,1,1,1,2,1,0,0,0,0
R_2uyM3wj2vSNA4dJ,Survey Complete,UCOL,Liberal Arts & Sciences,Sophomore,Undeclared - Arts & Sciences,UNDECLARED,Major,Longstreet-Means,USA,7,6,6,5,7,4,1,6,3,5,7,7,7,2,6,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,3,0,1,5,5,4,1,0,0,0,0
R_eySHRap3cPARedX,Survey Complete,UCOL,Liberal Arts & Sciences,Freshman,Undeclared - Arts & Sciences,UNDECLARED,Major,Longstreet-Means,USA,2,5,4,3,5,3,3,5,3,3,5,4,5,4,5,3,4,4,5,3,4,3,4,4,3,2,5,5,5,4,4,1,1,0,0,1,3,0,1,1,5,4,0,0,1,0,0
R_WvqAmo1UMgtKe2Z,Survey Complete,UCOL,Liberal Arts & Sciences,Sophomore,Undeclared - Arts & Sciences,UNDECLARED,Major,Raoul Hall,USA,5,5,5,5,5,3,3,5,5,5,5,5,5,5,5,5,5,5,4,4,4,5,4,5,5,5,5,4,4,5,3,1,1,1,1,1,3,0,1,4,5,1,0,0,1,0,0
R_21AE8kkimUokhld,Survey Complete,THEO,Master of Divinity,Prof 1,Divinity,MDVDIVIN,Major,No Dorm,USA,5,4,5,4,4,3,1,2,2,3,6,6,5,5,3,6,4,5,4,4,5,4,4,5,5,5,4,0,5,4,5,1,1,1,0,2,0,1,1,3,4,4,1,0,0,0,0
R_12oinypME9M9bla,Survey Complete,UCOL,Liberal Arts & Sciences,Sophomore,Undeclared - Arts & Sciences,UNDECLARED,Major,Longstreet-Means,USA,7,3,5,7,7,5,5,6,3,5,7,4,4,7,3,7,5,5,5,5,5,5,5,5,5,5,5,3,4,5,5,1,1,1,0,1,3,0,1,6,6,4,1,0,0,0,0
R_PGtX4GsLOHjA9mF,Survey Complete,UCOL,Liberal Arts & Sciences,Freshman,Undeclared - Arts & Sciences,UNDECLARED,Major,Thomas Hall,ARE,6,6,7,5,3,1,1,6,3,2,5,6,5,3,4,4,4,4,0,2,4,0,5,3,4,5,0,0,4,3,3,1,1,0,1,1,3,0,0,5,5,1,1,0,0,0,0
R_cApCGVBMkFlh3Q5,Survey Complete,UOXF,Associate of Arts,Freshman,Arts & Sciences,ARTSCIAA,Major,Elizer Hall,USA,5,3,4,5,3,2,3,2,5,4,6,6,6,3,2,4,5,4,4,5,5,4,5,4,5,5,5,4,5,5,5,1,1,0,0,1,3,0,1,4,3,4,0,0,1,0,0
R_u2JoOSLYvFJWKZP,Survey Complete,UOXF,Associate of Arts,Freshman,Arts & Sciences,ARTSCIAA,Major,Haygood Hall,USA,5,5,3,6,2,2,3,7,3,4,7,7,7,2,7,6,4,4,5,,4,5,5,5,5,0,4,0,5,5,0,1,1,1,0,1,3,0,1,5,3,1,0,0,1,0,0
R_1Gy8rgwbGBJqQyO,Survey Complete,UCOL,Liberal Arts & Sciences,Freshman,Music,MUSICBA,Major,Turman,USA,6,6,6,4,6,5,2,5,5,4,6,4,4,3,3,4,5,0,5,4,3,5,5,5,5,0,0,3,4,5,3,1,0,0,0,1,3,0,1,4,4,2,1,0,0,0,0
R_1QAPcdlQVPuns9t,Survey Complete,UOXF,Associate of Arts,Sophomore,Arts & Sciences,ARTSCIAA,Major,Murdy Hall,CHN,6,7,7,5,3,4,2,5,3,4,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,4,5,1,1,0,0,1,3,0,0,4,5,1,1,0,0,0,0
